system_id,radius,v_obs,v_err,baryon_term,history_term
UGC05918,2.230000,36.400000,3.930000,340.752100,984.207900
UGC05918,2.790000,39.800000,3.930000,410.729800,1173.310200
UGC05918,3.340000,41.200000,3.930000,424.460900,1272.979100
UGC05918,3.900000,42.600000,3.930000,495.072500,1319.687500
UGC05918,4.460000,44.500000,3.930000,532.199200,1448.050800
UGC05986,0.630000,29.500000,2.530000,1057.930900,0.000000
UGC05986,1.260000,50.800000,3.760000,1959.965200,620.674800
UGC05986,1.880000,68.200000,2.580000,2890.375300,1760.864700
UGC05986,2.510000,84.300000,2.280000,4378.279300,2728.210700
UGC05986,3.130000,95.300000,2.010000,5032.002600,4050.087400
UGC05986,3.770000,106.000000,3.580000,5233.173200,6002.826800
UGC05986,4.390000,112.000000,4.250000,5585.840800,6958.159200
UGC05986,5.020000,115.000000,3.180000,5689.878100,7535.121900
UGC05986,5.650000,116.000000,2.320000,5240.644100,8215.355900
UGC05986,6.280000,116.000000,2.010000,4767.990400,8688.009600
UGC05986,6.900000,116.000000,2.280000,4384.682100,9071.317900
UGC05986,7.540000,114.000000,3.050000,3839.194400,9156.805600
UGC05986,8.160000,112.000000,3.690000,3432.208900,9111.791100
UGC05986,8.790000,109.000000,5.100000,3185.432500,8695.567500
UGC05986,9.410000,107.000000,6.390000,3129.386600,8319.613400
UGC05999,3.480000,46.200000,5.000000,1676.371300,458.068700
UGC05999,6.940000,81.100000,5.000000,2146.156900,4431.053100
UGC05999,10.420000,91.200000,5.000000,2559.752500,5757.687500
UGC05999,13.890000,97.700000,5.000000,2537.588800,7007.701200
UGC05999,16.220000,100.000000,5.000000,3326.552500,6673.447500
UGC06399,0.870000,24.800000,6.500000,422.721000,192.319000
UGC06399,1.740000,46.200000,5.600000,1096.474600,1037.965400
UGC06399,2.610000,60.500000,5.800000,1459.402100,2200.847900
UGC06399,3.500000,69.600000,3.900000,2000.925700,2843.234300
UGC06399,4.370000,77.500000,3.700000,2234.507600,3771.742400
UGC06399,5.240000,82.900000,4.500000,2383.802500,4488.607500
UGC06399,6.110000,84.100000,4.900000,2448.456500,4624.353500
UGC06399,6.980000,85.600000,4.900000,2447.922500,4879.437500
UGC06399,7.850000,87.600000,4.900000,2318.724000,5355.036000
UGC06446,0.580000,31.300000,6.300000,455.822500,523.867500
UGC06446,1.160000,54.800000,5.800000,869.572100,2133.467900
UGC06446,1.740000,61.100000,4.100000,986.832400,2746.377600
UGC06446,2.330000,63.900000,4.100000,1067.378600,3015.831400
UGC06446,2.910000,67.200000,4.100000,1206.051400,3309.788600
UGC06446,3.490000,70.400000,3.600000,1307.353000,3648.807000
UGC06446,4.070000,73.700000,3.600000,1268.018600,4163.671400
UGC06446,4.650000,78.000000,4.100000,1334.885000,4749.115000
UGC06446,5.230000,80.800000,4.100000,1434.241000,5094.399000
UGC06446,5.810000,80.500000,3.600000,1491.610500,4988.639500
UGC06446,6.400000,81.300000,3.600000,1597.105000,5012.585000
UGC06446,6.980000,82.100000,4.600000,1689.898500,5050.511500
UGC06446,7.620000,82.800000,4.600000,1805.578900,5050.261100
UGC06446,8.280000,84.900000,5.500000,1782.969700,5425.040300
UGC06446,8.900000,84.300000,5.500000,1575.354500,5531.135500
UGC06446,9.520000,83.200000,7.000000,1556.119700,5366.120300
UGC06446,10.220000,80.100000,10.800000,1561.710800,4854.299200
UGC06614,3.230000,194.000000,16.700000,63195.893400,0.000000
UGC06614,9.180000,172.000000,8.100000,38447.981900,0.000000
UGC06614,10.640000,170.000000,10.700000,35745.368100,0.000000
UGC06614,11.580000,170.000000,6.800000,34931.554100,0.000000
UGC06614,12.520000,171.000000,6.800000,34829.560800,0.000000
UGC06614,13.570000,172.000000,12.100000,36023.081700,0.000000
UGC06614,15.760000,174.000000,19.600000,35803.303800,0.000000
UGC06614,24.940000,193.000000,23.200000,24352.462700,12896.537300
UGC06614,26.300000,194.000000,23.000000,23089.430100,14546.569900
UGC06614,34.960000,201.000000,7.200000,17974.226900,22426.773100
UGC06614,36.840000,202.000000,17.100000,17083.874500,23720.125500
UGC06614,47.380000,205.000000,16.000000,14681.779400,27343.220600
UGC06614,64.590000,204.000000,16.000000,12195.803000,29420.197000
UGC06628,1.100000,26.900000,8.270000,854.185300,0.000000
UGC06628,2.200000,38.000000,8.270000,1391.363200,52.636800
UGC06628,3.300000,40.500000,8.270000,1853.344800,0.000000
UGC06628,4.390000,41.400000,8.270000,2293.632100,0.000000
UGC06628,5.500000,42.300000,8.270000,2534.805800,0.000000
UGC06628,6.590000,42.300000,8.270000,2934.095300,0.000000
UGC06628,7.690000,42.300000,8.270000,3169.959700,0.000000
UGC06667,0.870000,26.600000,4.400000,47.886400,659.673600
UGC06667,1.740000,45.200000,2.700000,120.121600,1922.918400
UGC06667,2.610000,57.000000,3.900000,280.171400,2968.828600
UGC06667,3.500000,69.300000,3.000000,539.492000,4262.998000
UGC06667,4.370000,77.300000,3.400000,677.132800,5298.157200
UGC06667,5.240000,80.700000,3.900000,903.008500,5609.481500
UGC06667,6.110000,84.000000,3.000000,1008.029700,6047.970300
UGC06667,6.980000,85.000000,3.000000,1172.304900,6052.695100
UGC06667,7.850000,85.700000,3.400000,1174.291600,6170.198400
UGC06786,0.160000,160.000000,36.000000,14344.473400,11255.526600
UGC06786,0.320000,177.000000,30.900000,34160.410100,0.000000
UGC06786,0.490000,180.000000,25.300000,41220.451700,0.000000
UGC06786,0.650000,180.000000,32.000000,44033.381200,0.000000
UGC06786,1.300000,182.000000,4.720000,44354.706200,0.000000
UGC06786,1.460000,183.000000,10.800000,43744.518800,0.000000
UGC06786,1.620000,184.000000,7.430000,43158.303800,0.000000
UGC06786,3.720000,206.000000,8.420000,37782.522500,4653.477500
UGC06786,3.890000,207.000000,4.540000,37959.117300,4889.882700
UGC06786,4.050000,209.000000,5.360000,38155.754100,5525.245900
UGC06786,4.220000,210.000000,2.430000,38599.238100,5500.761900
UGC06786,4.260000,210.000000,4.600000,38733.777800,5366.222200
UGC06786,4.380000,211.000000,2.800000,39173.215400,5347.784600
UGC06786,4.540000,213.000000,2.180000,39930.513300,5438.486700
UGC06786,4.710000,214.000000,7.610000,40989.402500,4806.597500
UGC06786,4.860000,215.000000,4.700000,41924.917100,4300.082900
UGC06786,5.020000,215.000000,2.340000,42781.370000,3443.630000
UGC06786,5.180000,216.000000,2.950000,43365.579400,3290.420600
UGC06786,5.350000,217.000000,4.480000,43800.373600,3288.626400
UGC06786,5.510000,217.000000,3.990000,43991.661400,3097.338600
UGC06786,5.680000,218.000000,5.140000,43944.115700,3579.884300
UGC06786,5.840000,218.000000,2.510000,43797.149900,3726.850100
UGC06786,6.000000,219.000000,3.950000,43604.340500,4356.659500
UGC06786,6.150000,219.000000,7.840000,43452.438600,4508.561400
UGC06786,6.480000,219.000000,7.740000,43148.846600,4812.153400
UGC06786,6.640000,219.000000,6.690000,42920.235800,5040.764200
UGC06786,6.810000,220.000000,6.260000,42609.600900,5790.399100
UGC06786,7.100000,220.000000,2.520000,41991.834600,6408.165400
UGC06786,7.130000,220.000000,11.400000,41904.047700,6495.952300
UGC06786,8.520000,220.000000,2.930000,36242.547800,12157.452200
UGC06786,10.660000,225.000000,1.790000,30765.197000,19859.803000
UGC06786,11.990000,228.000000,5.710000,28439.989800,23544.010200
UGC06786,12.100000,228.000000,9.960000,28267.973200,23716.026800
UGC06786,12.330000,228.000000,8.240000,27911.406600,24072.593400
UGC06786,12.780000,229.000000,1.740000,27258.183500,25182.816500
UGC06786,14.930000,228.000000,1.640000,24334.628400,27649.371600
UGC06786,17.080000,226.000000,1.340000,21670.520600,29405.479400
UGC06786,19.230000,226.000000,1.390000,19378.223300,31697.776700
UGC06786,21.270000,227.000000,1.110000,17403.146500,34125.853500
UGC06786,23.420000,227.000000,1.370000,15902.361300,35626.638700
UGC06786,25.570000,224.000000,2.790000,14462.161400,35713.838600
UGC06786,27.720000,218.000000,9.410000,13151.911500,34372.088500
UGC06786,29.870000,215.000000,8.180000,12109.388100,34115.611900
UGC06786,32.020000,219.000000,5.060000,11227.710200,36733.289800
UGC06786,34.050000,211.000000,7.050000,10527.197600,33993.802400
UGC06787,0.120000,134.000000,41.100000,32121.998900,0.000000
UGC06787,0.240000,208.000000,35.500000,77719.632500,0.000000
UGC06787,0.350000,252.000000,27.100000,96217.069400,0.000000
UGC06787,0.470000,272.000000,11.600000,103938.472200,0.000000
UGC06787,0.590000,276.000000,12.600000,105850.098200,0.000000
UGC06787,0.710000,271.000000,16.300000,105998.679500,0.000000
UGC06787,0.830000,266.000000,11.900000,104638.171400,0.000000
UGC06787,0.940000,262.000000,12.200000,102884.432100,0.000000
UGC06787,1.060000,260.000000,12.100000,102116.031800,0.000000
UGC06787,1.180000,260.000000,11.900000,101669.402700,0.000000
UGC06787,1.300000,259.000000,8.040000,100981.824300,0.000000
UGC06787,1.420000,257.000000,10.200000,100253.937900,0.000000
UGC06787,1.530000,254.000000,9.680000,99213.133800,0.000000
UGC06787,1.660000,244.000000,4.950000,98011.124600,0.000000
UGC06787,1.890000,228.000000,9.830000,95331.776900,0.000000
UGC06787,2.010000,220.000000,18.600000,93674.509000,0.000000
UGC06787,2.130000,215.000000,4.110000,91922.764500,0.000000
UGC06787,2.240000,213.000000,16.100000,90249.139700,0.000000
UGC06787,3.100000,228.000000,9.590000,77807.340300,0.000000
UGC06787,3.790000,236.000000,7.220000,68973.060500,0.000000
UGC06787,3.900000,236.000000,7.240000,67698.325300,0.000000
UGC06787,4.140000,237.000000,8.260000,65280.423500,0.000000
UGC06787,4.250000,237.000000,4.070000,64226.913300,0.000000
UGC06787,4.370000,237.000000,4.040000,63150.709900,0.000000
UGC06787,4.490000,237.000000,1.940000,62152.379400,0.000000
UGC06787,4.610000,237.000000,1.490000,61210.870200,0.000000
UGC06787,4.720000,236.000000,2.380000,60407.837700,0.000000
UGC06787,5.160000,235.000000,2.400000,57785.787800,0.000000
UGC06787,5.430000,234.000000,4.050000,56529.536400,0.000000
UGC06787,5.560000,233.000000,3.030000,55987.308100,0.000000
UGC06787,5.670000,233.000000,2.480000,55534.207400,0.000000
UGC06787,5.790000,233.000000,3.030000,55039.623400,0.000000
UGC06787,5.910000,232.000000,6.700000,54437.577900,0.000000
UGC06787,6.030000,232.000000,7.440000,53891.272100,0.000000
UGC06787,6.200000,232.000000,1.640000,53159.678100,664.321900
UGC06787,6.500000,233.000000,14.300000,51914.451700,2374.548300
UGC06787,6.850000,235.000000,7.570000,50665.391700,4559.608300
UGC06787,6.980000,236.000000,3.050000,50250.514200,5445.485800
UGC06787,7.090000,236.000000,2.910000,49938.054600,5757.945400
UGC06787,7.210000,237.000000,4.070000,49631.313700,6537.686300
UGC06787,7.220000,238.000000,2.020000,49611.311700,7032.688300
UGC06787,7.330000,238.000000,6.760000,49352.434700,7291.565300
UGC06787,7.450000,239.000000,3.490000,49068.186500,8052.813500
UGC06787,7.560000,240.000000,10.100000,48781.886100,8818.113900
UGC06787,8.260000,247.000000,0.850000,46248.788200,14760.211800
UGC06787,8.980000,252.000000,8.910000,43411.202000,20092.798000
UGC06787,9.090000,253.000000,7.130000,43000.151300,21008.848700
UGC06787,9.300000,254.000000,0.730000,42221.184200,22294.815800
UGC06787,10.320000,253.000000,0.960000,38553.924900,25455.075100
UGC06787,11.380000,247.000000,1.990000,35795.830500,25213.169500
UGC06787,12.400000,238.000000,3.150000,33462.854600,23181.145400
UGC06787,13.410000,229.000000,1.670000,31649.827300,20791.172700
UGC06787,14.430000,223.000000,3.520000,29937.530500,19791.469500
UGC06787,15.440000,220.000000,1.130000,28360.666200,20039.333800
UGC06787,16.570000,220.000000,1.120000,26798.595700,21601.404300
UGC06787,17.580000,224.000000,1.930000,25582.951400,24593.048600
UGC06787,18.600000,228.000000,2.040000,24409.421800,27574.578200
UGC06787,19.610000,234.000000,2.550000,23264.286500,31491.713500
UGC06787,20.620000,239.000000,2.910000,22304.143000,34816.857000
UGC06787,21.640000,243.000000,3.080000,21515.418000,37533.582000
UGC06787,22.770000,245.000000,3.600000,20796.151600,39228.848400
UGC06787,23.780000,247.000000,2.670000,20228.466900,40780.533100
UGC06787,24.790000,249.000000,3.370000,19622.211000,42378.789000
UGC06787,25.810000,250.000000,2.080000,18944.610600,43555.389400
UGC06787,26.820000,251.000000,1.680000,18299.418600,44701.581400
UGC06787,27.840000,251.000000,2.780000,17708.374100,45292.625900
UGC06787,29.410000,248.000000,3.400000,16798.901600,44705.098400
UGC06787,30.990000,246.000000,2.910000,15849.209000,44666.791000
UGC06787,32.570000,249.000000,3.460000,15011.576900,46989.423100
UGC06787,34.030000,252.000000,3.230000,14388.706100,49115.293900
UGC06787,37.190000,255.000000,4.160000,13015.759400,52009.240600
UGC06818,0.870000,23.400000,5.550000,762.750500,0.000000
UGC06818,1.740000,28.000000,5.200000,1515.803300,0.000000
UGC06818,2.610000,36.700000,4.250000,1718.848900,0.000000
UGC06818,3.500000,47.600000,4.250000,1827.130000,438.630000
UGC06818,4.370000,63.300000,4.750000,1796.138000,2210.752000
UGC06818,5.240000,71.200000,5.250000,1841.585000,3227.855000
UGC06818,6.110000,68.100000,6.000000,1750.380200,2887.229800
UGC06818,6.980000,74.400000,6.000000,1644.790600,3890.569400
UGC06917,1.740000,59.200000,3.500000,3164.062500,340.577500
UGC06917,2.610000,71.200000,4.000000,3491.628100,1577.811900
UGC06917,3.500000,84.500000,4.400000,3850.318400,3289.931600
UGC06917,4.370000,93.500000,4.500000,4276.428500,4465.821500
UGC06917,5.240000,97.500000,3.500000,4464.836500,5041.413500
UGC06917,6.110000,100.000000,3.500000,4571.718100,5428.281900
UGC06917,6.980000,101.000000,4.000000,4740.037000,5460.963000
UGC06917,7.850000,103.000000,3.500000,4722.651700,5886.348300
UGC06917,8.720000,105.000000,4.000000,4684.612500,6340.387500
UGC06917,9.600000,110.000000,4.900000,4755.280000,7344.720000
UGC06917,10.470000,111.000000,6.000000,4981.495700,7339.504300
UGC06923,0.930000,40.500000,7.350000,2650.157200,0.000000
UGC06923,1.940000,53.900000,5.900000,3314.545700,0.000000
UGC06923,2.870000,73.000000,4.700000,3626.965300,1702.034700
UGC06923,3.720000,78.400000,3.900000,3740.872400,2405.687600
UGC06923,4.470000,79.300000,5.300000,3691.372900,2597.117100
UGC06923,5.160000,81.100000,5.100000,3641.406800,2935.803200
UGC06930,1.740000,54.700000,8.300000,2768.864400,223.225600
UGC06930,3.500000,85.400000,7.000000,3621.460100,3671.699900
UGC06930,5.240000,93.800000,6.200000,4246.327700,4552.112300
UGC06930,6.980000,98.700000,5.200000,4911.149000,4830.541000
UGC06930,8.720000,103.000000,5.200000,5378.682600,5230.317400
UGC06930,10.470000,107.000000,5.200000,5699.336000,5749.664000
UGC06930,12.190000,109.000000,5.200000,5711.134900,6169.865100
UGC06930,13.940000,108.000000,7.400000,5373.907300,6290.092700
UGC06930,15.680000,108.000000,7.400000,4587.146500,7076.853500
UGC06930,16.610000,108.000000,7.400000,4271.290400,7392.709600
UGC06973,1.740000,170.000000,4.700000,127651.132200,0.000000
UGC06973,2.610000,174.000000,4.200000,92622.340600,0.000000
UGC06973,3.500000,170.000000,4.200000,72600.791600,0.000000
UGC06973,4.370000,170.000000,4.300000,57638.847800,0.000000
UGC06973,5.320000,171.000000,4.800000,48068.556600,0.000000
UGC06973,6.280000,174.000000,4.900000,40835.917400,0.000000
UGC06973,6.810000,177.000000,10.100000,37409.922000,0.000000
UGC06973,7.330000,178.000000,6.300000,34439.039000,0.000000
UGC06973,7.850000,180.000000,7.700000,31982.419700,417.580300
UGC06983,1.740000,56.900000,6.600000,3309.700900,0.000000
UGC06983,2.610000,87.400000,4.800000,3990.448900,3648.311100
UGC06983,3.500000,92.100000,5.700000,3733.210000,4749.200000
UGC06983,4.370000,93.500000,5.200000,3557.696200,5184.553800
UGC06983,5.240000,98.200000,4.400000,3597.929600,6045.310400
UGC06983,6.110000,99.700000,4.400000,3541.173200,6398.916800
UGC06983,6.980000,102.000000,3.500000,3706.753300,6697.246700
UGC06983,7.850000,107.000000,4.400000,3972.492500,7476.507500
UGC06983,8.720000,108.000000,4.400000,3860.891300,7803.108700
UGC06983,9.600000,110.000000,4.400000,3779.112500,8320.887500
UGC06983,10.470000,113.000000,4.400000,3912.605000,8856.395000
UGC06983,11.350000,110.000000,5.200000,3921.012500,8178.987500
UGC06983,12.190000,108.000000,5.700000,3827.866500,7836.133500
UGC06983,13.120000,109.000000,8.600000,3737.459300,8143.540700
UGC06983,13.940000,108.000000,9.800000,3558.726900,8105.273100
UGC06983,14.860000,108.000000,9.800000,3366.413300,8297.586700
UGC06983,15.680000,109.000000,12.300000,3206.408200,8674.591800
UGC07089,0.870000,20.900000,4.700000,387.350100,49.459900
UGC07089,1.740000,36.400000,3.900000,1160.784200,164.175800
UGC07089,2.610000,43.400000,3.900000,1939.207400,0.000000
UGC07089,3.500000,51.200000,4.700000,2379.175300,242.264700
UGC07089,4.370000,59.700000,3.900000,2718.365800,845.724200
UGC07089,5.240000,64.500000,4.400000,2909.266100,1250.983900
UGC07089,6.110000,67.900000,3.900000,2928.761300,1681.648700
UGC07089,6.550000,72.800000,7.300000,2928.755700,2371.084300
UGC07089,6.980000,70.300000,6.100000,2926.393000,2015.697000
UGC07089,7.850000,73.700000,6.100000,2897.352400,2534.337600
UGC07089,8.720000,77.600000,6.100000,2833.248400,3188.511600
UGC07089,9.160000,79.100000,7.300000,2767.210000,3489.600000
UGC07125,1.440000,26.100000,3.300000,843.284500,0.000000
UGC07125,2.880000,43.000000,3.470000,1646.672000,202.328000
UGC07125,4.330000,48.500000,2.350000,1811.586500,540.663500
UGC07125,5.760000,52.500000,2.000000,1866.730000,889.520000
UGC07125,7.200000,56.400000,2.050000,1729.092500,1451.867500
UGC07125,8.640000,58.500000,2.210000,1842.109000,1580.141000
UGC07125,10.080000,61.500000,2.100000,1970.294400,1811.955600
UGC07125,11.470000,64.600000,2.010000,2086.650000,2086.510000
UGC07125,13.000000,65.600000,2.120000,2503.210400,1800.149600
UGC07125,14.420000,65.400000,2.650000,2497.152200,1780.007800
UGC07125,15.840000,65.500000,3.050000,2295.901000,1994.349000
UGC07125,17.260000,65.100000,3.220000,2278.900900,1959.109100
UGC07125,18.680000,64.900000,3.480000,1871.314100,2340.695900
UGC07151,0.500000,24.200000,2.180000,614.804200,0.000000
UGC07151,1.000000,42.000000,2.910000,1560.209000,203.791000
UGC07151,1.500000,59.400000,2.400000,2137.581000,1390.779000
UGC07151,2.000000,63.900000,2.010000,2515.176000,1568.034000
UGC07151,2.490000,66.000000,2.000000,2638.884100,1717.115900
UGC07151,3.000000,67.200000,2.070000,2691.108500,1824.731500
UGC07151,3.490000,68.700000,2.380000,2593.346500,2126.343500
UGC07151,4.000000,71.300000,2.910000,2730.312000,2353.378000
UGC07151,4.490000,72.500000,3.210000,2840.864000,2415.386000
UGC07151,5.010000,74.000000,3.410000,2984.083700,2491.916300
UGC07151,5.500000,76.200000,3.170000,3089.555600,2716.884400
UGC07232,0.210000,16.400000,3.300000,253.567400,15.392600
UGC07232,0.410000,26.200000,3.300000,677.206900,9.233100
UGC07232,0.620000,35.200000,3.300000,762.472100,476.567900
UGC07232,0.820000,44.000000,3.300000,753.562900,1182.437100
UGC07261,0.950000,46.800000,5.660000,784.407200,1405.832800
UGC07261,1.900000,63.000000,5.660000,2627.554000,1341.446000
UGC07261,2.860000,66.800000,5.660000,2649.960500,1812.279500
UGC07261,3.810000,69.600000,5.660000,2602.158400,2242.001600
UGC07261,4.760000,73.400000,5.660000,2280.154500,3107.405500
UGC07261,5.720000,74.700000,5.660000,2096.273700,3483.816300
UGC07261,6.670000,76.100000,5.660000,2118.932800,3672.277200
UGC07323,0.580000,23.900000,3.870000,484.286500,86.923500
UGC07323,1.170000,34.700000,3.870000,1220.841700,0.000000
UGC07323,1.750000,42.800000,3.870000,1856.258500,0.000000
UGC07323,2.330000,51.300000,3.870000,2382.164500,249.525500
UGC07323,2.910000,57.700000,3.870000,2838.996200,490.293800
UGC07323,3.500000,67.300000,3.870000,3301.550600,1227.739400
UGC07323,4.070000,75.400000,3.870000,3793.458500,1891.701500
UGC07323,4.650000,79.500000,3.870000,4343.328900,1976.921100
UGC07323,5.230000,82.800000,3.870000,4557.749300,2298.090700
UGC07323,5.820000,85.600000,3.870000,4529.995300,2797.364700
UGC07399,0.610000,47.300000,2.770000,1025.852500,1211.437500
UGC07399,1.220000,70.400000,3.270000,1591.056900,3365.103100
UGC07399,1.840000,83.700000,2.500000,1588.347400,5417.342600
UGC07399,2.450000,89.100000,2.450000,1648.629800,6290.180200
UGC07399,3.070000,91.700000,2.480000,1706.603600,6702.286400
UGC07399,3.680000,95.100000,3.010000,1659.748000,7384.262000
UGC07399,4.300000,96.900000,3.620000,1607.319200,7782.290800
UGC07399,4.910000,100.000000,3.900000,1615.885200,8384.114800
UGC07399,5.520000,103.000000,4.820000,1646.262500,8962.737500
UGC07399,6.130000,106.000000,4.970000,1616.905000,9619.095000
UGC07524,0.350000,14.400000,2.820000,239.074600,0.000000
UGC07524,0.690000,24.400000,3.970000,323.690900,271.669100
UGC07524,1.030000,29.200000,3.260000,411.797700,440.842300
UGC07524,1.380000,32.900000,3.730000,462.203300,620.206700
UGC07524,1.720000,37.800000,3.410000,532.793300,896.046700
UGC07524,2.070000,42.000000,3.120000,644.983400,1119.016600
UGC07524,2.410000,45.100000,2.920000,736.369300,1297.640700
UGC07524,2.760000,47.600000,2.790000,887.174800,1378.585200
UGC07524,3.100000,52.300000,2.780000,991.775700,1743.514300
UGC07524,3.450000,57.300000,2.780000,1097.952200,2185.337800
UGC07524,3.790000,61.400000,2.930000,1188.148000,2581.812000
UGC07524,4.140000,64.500000,3.420000,1313.723300,2846.526700
UGC07524,4.480000,66.400000,4.530000,1407.665800,3001.294200
UGC07524,4.820000,66.900000,5.460000,1463.582800,3012.027200
UGC07524,5.170000,69.400000,4.770000,1537.748000,3278.612000
UGC07524,5.510000,70.200000,4.440000,1563.499400,3364.540600
UGC07524,5.860000,70.900000,4.240000,1557.470900,3469.339100
UGC07524,6.200000,72.300000,4.380000,1600.040000,3627.250000
UGC07524,6.550000,73.900000,3.510000,1673.189300,3788.020700
UGC07524,6.890000,75.000000,3.220000,1755.115700,3869.884300
UGC07524,7.250000,75.500000,3.230000,1846.264500,3853.985500
UGC07524,7.580000,77.100000,2.980000,1946.846900,3997.563100
UGC07524,7.940000,77.000000,2.790000,2062.055300,3866.944700
UGC07524,8.270000,77.000000,2.820000,2176.910500,3752.089500
UGC07524,8.630000,78.200000,2.930000,2300.108200,3815.131800
UGC07524,8.970000,79.600000,3.140000,2391.162500,3944.997500
UGC07524,9.300000,80.300000,3.390000,2474.174800,3973.915200
UGC07524,9.660000,81.200000,3.660000,2545.436900,4048.003100
UGC07524,9.990000,82.300000,3.900000,2608.251400,4165.038600
UGC07524,10.350000,83.800000,4.100000,2688.205700,4334.234300
UGC07524,10.690000,79.000000,2.780000,2662.816000,3578.184000
UGC07559,0.360000,9.310000,3.230000,98.773300,0.000000
UGC07559,0.720000,15.900000,3.230000,256.938100,0.000000
UGC07559,1.080000,21.400000,3.230000,335.525000,122.435000
UGC07559,1.450000,26.100000,3.230000,391.221000,289.989000
UGC07559,1.800000,29.700000,3.230000,420.276200,461.813800
UGC07559,2.170000,31.100000,3.230000,450.897800,516.312200
UGC07559,2.530000,32.100000,3.230000,509.923400,520.486600
UGC07577,0.190000,3.740000,3.170000,15.041000,0.000000
UGC07577,0.380000,5.400000,3.170000,41.480000,0.000000
UGC07577,0.570000,7.310000,3.170000,77.012000,0.000000
UGC07577,0.750000,8.850000,3.170000,131.386600,0.000000
UGC07577,0.940000,10.700000,3.170000,170.294800,0.000000
UGC07577,1.130000,12.400000,3.170000,198.510500,0.000000
UGC07577,1.320000,14.100000,3.170000,234.403700,0.000000
UGC07577,1.510000,15.900000,3.170000,242.184200,10.625800
UGC07577,1.690000,17.800000,3.170000,224.071300,92.768700
UGC07603,0.340000,19.600000,2.890000,407.677000,0.000000
UGC07603,0.680000,32.500000,2.890000,822.068900,234.181100
UGC07603,1.020000,41.900000,2.890000,1031.948500,723.661500
UGC07603,1.370000,50.600000,2.890000,1100.336500,1460.023500
UGC07603,1.710000,57.000000,2.890000,1219.817700,2029.182300
UGC07603,2.050000,60.500000,2.890000,1198.459400,2461.790600
UGC07603,2.390000,60.500000,2.890000,1082.703700,2577.546300
UGC07603,2.740000,60.000000,2.890000,938.021200,2661.978800
UGC07603,3.080000,61.500000,2.890000,845.978900,2936.271100
UGC07603,3.420000,61.500000,2.890000,803.140200,2979.109800
UGC07603,3.760000,63.000000,2.890000,771.201700,3197.798300
UGC07603,4.110000,64.000000,2.890000,730.489700,3365.510300
UGC07608,0.600000,14.600000,6.690000,114.496000,98.664000
UGC07608,1.190000,31.500000,6.690000,211.918500,780.331500
UGC07608,1.790000,44.800000,6.690000,312.073000,1694.967000
UGC07608,2.380000,50.600000,6.690000,445.832900,2114.527100
UGC07608,2.990000,55.600000,6.690000,510.885800,2580.474200
UGC07608,3.590000,61.400000,6.690000,599.828200,3170.131800
UGC07608,4.180000,66.000000,6.690000,720.619700,3635.380300
UGC07608,4.780000,69.300000,6.690000,846.162000,3956.328000
UGC07690,0.590000,45.300000,4.310000,2111.955200,0.000000
UGC07690,1.180000,59.800000,4.310000,2524.385000,1051.655000
UGC07690,1.770000,60.700000,4.310000,2292.996100,1391.493900
UGC07690,2.360000,58.800000,4.310000,2134.925000,1322.515000
UGC07690,2.950000,57.900000,4.310000,1894.400500,1458.009500
UGC07690,3.540000,56.900000,4.310000,1673.810100,1563.799900
UGC07690,4.130000,55.900000,4.310000,1472.257700,1652.552300
UGC07866,0.330000,12.200000,4.070000,93.486500,55.353500
UGC07866,0.660000,19.400000,4.070000,186.602000,189.758000
UGC07866,1.000000,23.900000,4.070000,324.512500,246.697500
UGC07866,1.330000,26.000000,4.070000,384.572500,291.427500
UGC07866,1.670000,28.200000,4.070000,416.406500,378.833500
UGC07866,2.000000,30.600000,4.070000,451.959700,484.400300
UGC07866,2.320000,33.100000,4.070000,472.958100,622.651900
UGC08286,0.470000,22.200000,2.810000,275.322100,217.517900
UGC08286,0.950000,43.400000,3.470000,595.801300,1287.758700
UGC08286,1.420000,60.200000,3.040000,900.997000,2723.043000
UGC08286,1.900000,69.600000,2.050000,1275.098500,3569.061500
UGC08286,2.370000,72.500000,2.000000,1613.750400,3642.499600
UGC08286,2.840000,74.300000,2.020000,1676.875700,3843.614300
UGC08286,3.300000,75.800000,2.010000,1792.628800,3953.011200
UGC08286,3.780000,77.200000,2.050000,1851.409300,4108.430700
UGC08286,4.250000,79.300000,2.080000,1926.652100,4361.837900
UGC08286,4.730000,81.300000,2.080000,1951.093000,4658.597000
UGC08286,5.200000,81.600000,2.030000,1787.422500,4871.137500
UGC08286,5.670000,82.100000,2.020000,1682.108200,5058.301800
UGC08286,6.150000,82.900000,2.000000,1527.625000,5344.785000
UGC08286,6.620000,83.200000,2.000000,1459.261600,5462.978400
UGC08286,7.100000,83.500000,2.020000,1553.438500,5418.811500
UGC08286,7.570000,83.800000,2.000000,1468.078400,5554.361600
UGC08286,8.040000,84.300000,2.000000,1444.643600,5661.846400
UGC08490,0.340000,38.800000,3.690000,777.565000,727.875000
UGC08490,0.680000,50.100000,3.690000,1612.240400,897.769600
UGC08490,1.020000,60.200000,3.690000,2086.683300,1537.356700
UGC08490,1.360000,68.200000,3.690000,2288.340000,2362.900000
UGC08490,1.690000,72.800000,3.690000,2305.576400,2994.263600
UGC08490,2.030000,75.300000,3.690000,2263.286600,3406.803400
UGC08490,2.370000,76.600000,3.690000,2197.400200,3670.159800
